id,acronym,name,color_hex_triplet,graph_id,graph_order,parent_structure_id,structure_id_path,total_voxel_count,overlap_with_previous,previous_only_count,current_only_count
12,IF,Interfascicular nucleus raphe,FFA6FF,1,869,165,/997/8/343/313/348/165/12/,86796,86796,0,0
100,IPN,Interpeduncular nucleus,FFA6FF,1,870,165,/997/8/343/313/348/165/100/,354972,354972,0,0
607344834,IPR,"Interpeduncular nucleus, rostral",FFA6FF,1,871,100,/997/8/343/313/348/165/100/607344834/,80340,80340,0,0
607344838,IPC,"Interpeduncular nucleus, caudal",FFA6FF,1,872,100,/997/8/343/313/348/165/100/607344838/,68470,68470,0,0
607344842,IPA,"Interpeduncular nucleus, apical",FFA6FF,1,873,100,/997/8/343/313/348/165/100/607344842/,25108,25108,0,0
607344846,IPL,"Interpeduncular nucleus, lateral",FFA6FF,1,874,100,/997/8/343/313/348/165/100/607344846/,62012,62012,0,0
607344850,IPI,"Interpeduncular nucleus, intermediate",FFA6FF,1,875,100,/997/8/343/313/348/165/100/607344850/,31928,31928,0,0
607344854,IPDM,"Interpeduncular nucleus, dorsomedial",FFA6FF,1,876,100,/997/8/343/313/348/165/100/607344854/,19070,19070,0,0
607344858,IPDL,"Interpeduncular nucleus, dorsolateral",FFA6FF,1,877,100,/997/8/343/313/348/165/100/607344858/,37920,37920,0,0
607344862,IPRL,"Interpeduncular nucleus, rostrolateral",FFA6FF,1,878,100,/997/8/343/313/348/165/100/607344862/,19074,19074,0,0
197,RL,Rostral linear nucleus raphe,FFA6FF,1,879,165,/997/8/343/313/348/165/197/,55234,55234,430,0
591,CLI,Central linear nucleus raphe,FFA6FF,1,880,165,/997/8/343/313/348/165/591/,83176,83176,0,0
872,DR,Dorsal nucleus raphe,FFA6FF,1,881,165,/997/8/343/313/348/165/872/,152892,152892,0,0
1065,HB,Hindbrain,FF9B88,1,882,343,/997/8/343/1065/,47674342,47674342,0,0
771,P,Pons,FF9B88,1,883,1065,/997/8/343/1065/771/,16709052,16709052,0,0
1132,P-sen,"Pons, sensory related",FFAE6F,1,884,771,/997/8/343/1065/771/1132/,3850166,3850166,0,0
612,NLL,Nucleus of the lateral lemniscus,FFAE6F,1,885,1132,/997/8/343/1065/771/1132/612/,723784,723784,0,0
82,NLLd,"Nucleus of the lateral lemniscus, dorsal part",FFAE6F,1,886,612,/997/8/343/1065/771/1132/612/82/,,,,
90,NLLh,"Nucleus of the lateral lemniscus, horizontal part",FFAE6F,1,887,612,/997/8/343/1065/771/1132/612/90/,,,,
99,NLLv,"Nucleus of the lateral lemniscus, ventral part",FFAE6F,1,888,612,/997/8/343/1065/771/1132/612/99/,,,,
7,PSV,Principal sensory nucleus of the trigeminal,FFAE6F,1,889,1132,/997/8/343/1065/771/1132/7/,1106076,1106076,0,0
867,PB,Parabrachial nucleus,FFAE6F,1,890,1132,/997/8/343/1065/771/1132/867/,1121664,1121664,0,0
123,KF,Koelliker-Fuse subnucleus,FFAE6F,1,891,867,/997/8/343/1065/771/1132/867/123/,175206,175206,0,0
881,PBl,"Parabrachial nucleus, lateral division",FFAE6F,1,892,867,/997/8/343/1065/771/1132/867/881/,,,,
860,PBlc,"Parabrachial nucleus, lateral division, central lateral part",FFAE6F,1,893,881,/997/8/343/1065/771/1132/867/881/860/,,,,
868,PBld,"Parabrachial nucleus, lateral division, dorsal lateral part",FFAE6F,1,894,881,/997/8/343/1065/771/1132/867/881/868/,,,,
875,PBle,"Parabrachial nucleus, lateral division, external lateral part",FFAE6F,1,895,881,/997/8/343/1065/771/1132/867/881/875/,,,,
883,PBls,"Parabrachial nucleus, lateral division, superior lateral part",FFAE6F,1,896,881,/997/8/343/1065/771/1132/867/881/883/,,,,
891,PBlv,"Parabrachial nucleus, lateral division, ventral lateral part",FFAE6F,1,897,881,/997/8/343/1065/771/1132/867/881/891/,,,,
890,PBm,"Parabrachial nucleus, medial division",FFAE6F,1,898,867,/997/8/343/1065/771/1132/867/890/,,,,
899,PBme,"Parabrachial nucleus, medial division, external medial part",FFAE6F,1,899,890,/997/8/343/1065/771/1132/867/890/899/,,,,
915,PBmm,"Parabrachial nucleus, medial division, medial medial part",FFAE6F,1,900,890,/997/8/343/1065/771/1132/867/890/915/,,,,
923,PBmv,"Parabrachial nucleus, medial division, ventral medial part",FFAE6F,1,901,890,/997/8/343/1065/771/1132/867/890/923/,,,,
398,SOC,Superior olivary complex,FFAE6F,1,902,1132,/997/8/343/1065/771/1132/398/,898642,898642,0,0
122,POR,"Superior olivary complex, periolivary region",FFAE6F,1,903,398,/997/8/343/1065/771/1132/398/122/,365934,365934,0,0
105,SOCm,"Superior olivary complex, medial part",FFAE6F,1,904,398,/997/8/343/1065/771/1132/398/105/,195214,195214,0,0
114,SOCl,"Superior olivary complex, lateral part",FFAE6F,1,905,398,/997/8/343/1065/771/1132/398/114/,337494,337494,0,0
987,P-mot,"Pons, motor related",FFBA86,1,906,771,/997/8/343/1065/771/987/,5794764,5794764,0,0
280,B,Barrington's nucleus,FFBA86,1,907,987,/997/8/343/1065/771/987/280/,15566,15566,0,0
880,DTN,Dorsal tegmental nucleus,FFBA86,1,908,987,/997/8/343/1065/771/987/880/,103734,103734,0,0
283,LTN,Lateral tegmental nucleus,FFBA86,1,909,987,/997/8/343/1065/771/987/283/,,,,
599626927,PDTg,Posterodorsal tegmental nucleus,FFBA86,1,910,987,/997/8/343/1065/771/987/599626927/,48028,48028,0,0
898,PCG,Pontine central gray,FFBA86,1,911,987,/997/8/343/1065/771/987/898/,541422,541422,0,0
931,PG,Pontine gray,FFBA86,1,912,987,/997/8/343/1065/771/987/931/,965046,965046,0,0
1093,PRNc,"Pontine reticular nucleus, caudal part",FFBA86,1,913,987,/997/8/343/1065/771/987/1093/,2349048,2349048,0,0
552,PRNv,"Pontine reticular nucleus, ventral part",FFBA86,1,914,987,/997/8/343/1065/771/987/552/,,,,
318,SG,Supragenual nucleus,FFBA86,1,915,987,/997/8/343/1065/771/987/318/,17360,17360,0,0
462,SSN,Superior salivatory nucleus,FFBA86,1,916,987,/997/8/343/1065/771/987/462/,,,,
534,SUT,Supratrigeminal nucleus,FFBA86,1,917,987,/997/8/343/1065/771/987/534/,259600,259600,0,0
574,TRN,Tegmental reticular nucleus,FFBA86,1,918,987,/997/8/343/1065/771/987/574/,689664,689664,0,0
621,V,Motor nucleus of trigeminal,FFBA86,1,919,987,/997/8/343/1065/771/987/621/,354758,354758,0,0
549009215,P5,Peritrigeminal zone,FFBA86,1,920,987,/997/8/343/1065/771/987/549009215/,321414,321414,0,0
549009219,Acs5,Accessory trigeminal nucleus,FFBA86,1,921,987,/997/8/343/1065/771/987/549009219/,13912,13912,0,0
549009223,PC5,Parvicellular motor 5 nucleus,FFBA86,1,922,987,/997/8/343/1065/771/987/549009223/,70708,70708,0,0
549009227,I5,Intertrigeminal nucleus,FFBA86,1,923,987,/997/8/343/1065/771/987/549009227/,44504,44504,0,0
1117,P-sat,"Pons, behavioral state related",FFC395,1,924,771,/997/8/343/1065/771/1117/,3462014,3462014,0,0
679,CS,Superior central nucleus raphe,FFC395,1,925,1117,/997/8/343/1065/771/1117/679/,601652,601652,0,0
137,CSl,"Superior central nucleus raphe, lateral part",FFC395,1,926,679,/997/8/343/1065/771/1117/679/137/,,,,
130,CSm,"Superior central nucleus raphe, medial part",FFC395,1,927,679,/997/8/343/1065/771/1117/679/130/,,,,
147,LC,Locus ceruleus,FFC395,1,928,1117,/997/8/343/1065/771/1117/147/,14486,14486,0,0
162,LDT,Laterodorsal tegmental nucleus,FFC395,1,929,1117,/997/8/343/1065/771/1117/162/,203476,203476,0,0
604,NI,Nucleus incertus,FFC395,1,930,1117,/997/8/343/1065/771/1117/604/,108230,108230,0,0
146,PRNr,Pontine reticular nucleus,FFC395,1,931,1117,/997/8/343/1065/771/1117/146/,2363054,2363054,0,0
238,RPO,Nucleus raphe pontis,FFC395,1,932,1117,/997/8/343/1065/771/1117/238/,97170,97170,0,0
350,SLC,Subceruleus nucleus,FFC395,1,933,1117,/997/8/343/1065/771/1117/350/,26734,26734,0,0
358,SLD,Sublaterodorsal nucleus,FFC395,1,934,1117,/997/8/343/1065/771/1117/358/,47212,47212,0,0
354,MY,Medulla,FF9BCD,1,935,1065,/997/8/343/1065/354/,30965290,30965290,0,0
386,MY-sen,"Medulla, sensory related",FFA5D2,1,936,354,/997/8/343/1065/354/386/,7933114,7933114,0,0
207,AP,Area postrema,FFA5D2,1,937,386,/997/8/343/1065/354/386/207/,52784,52784,0,0
607,CN,Cochlear nuclei,FFA5D2,1,938,386,/997/8/343/1065/354/386/607/,1629282,1629282,0,0
112,CNlam,Granular lamina of the cochlear nuclei,FFA5D2,1,939,607,/997/8/343/1065/354/386/607/112/,,,,
560,CNspg,"Cochlear nucleus, subpedunclular granular region",FFA5D2,1,940,607,/997/8/343/1065/354/386/607/560/,,,,
96,DCO,Dorsal cochlear nucleus,FFA5D2,1,941,607,/997/8/343/1065/354/386/607/96/,612196,612196,0,0
101,VCO,Ventral cochlear nucleus,FFA5D2,1,942,607,/997/8/343/1065/354/386/607/101/,1017086,1017086,0,0
720,DCN,Dorsal column nuclei,FFA5D2,1,943,386,/997/8/343/1065/354/386/720/,414748,414748,0,0
711,CU,Cuneate nucleus,FFA5D2,1,944,720,/997/8/343/1065/354/386/720/711/,333124,333124,0,0
1039,GR,Gracile nucleus,FFA5D2,1,945,720,/997/8/343/1065/354/386/720/1039/,81624,81624,0,0
903,ECU,External cuneate nucleus,FFA5D2,1,946,386,/997/8/343/1065/354/386/903/,204724,204724,0,0
642,NTB,Nucleus of the trapezoid body,FFA5D2,1,947,386,/997/8/343/1065/354/386/642/,154456,154456,0,0
651,NTS,Nucleus of the solitary tract,FFA5D2,1,948,386,/997/8/343/1065/354/386/651/,848828,848828,0,0
659,NTSce,"Nucleus of the solitary tract, central part",FFA5D2,1,949,651,/997/8/343/1065/354/386/651/659/,,,,
666,NTSco,"Nucleus of the solitary tract, commissural part",FFA5D2,1,950,651,/997/8/343/1065/354/386/651/666/,,,,
674,NTSge,"Nucleus of the solitary tract, gelatinous part",FFA5D2,1,951,651,/997/8/343/1065/354/386/651/674/,,,,
682,NTSl,"Nucleus of the solitary tract, lateral part",FFA5D2,1,952,651,/997/8/343/1065/354/386/651/682/,,,,
691,NTSm,"Nucleus of the solitary tract, medial part",FFA5D2,1,953,651,/997/8/343/1065/354/386/651/691/,,,,
429,SPVC,"Spinal nucleus of the trigeminal, caudal part",FFA5D2,1,954,386,/997/8/343/1065/354/386/429/,1680902,1680902,0,0
437,SPVI,"Spinal nucleus of the trigeminal, interpolar part",FFA5D2,1,955,386,/997/8/343/1065/354/386/437/,1848386,1848386,0,0
445,SPVO,"Spinal nucleus of the trigeminal, oral part",FFA5D2,1,956,386,/997/8/343/1065/354/386/445/,996370,996370,0,0
77,SPVOcdm,"Spinal nucleus of the trigeminal, oral part, caudal dorsomedial part",FFA5D2,1,957,445,/997/8/343/1065/354/386/445/77/,,,,
53,SPVOmdmd,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, dorsal zone",FFA5D2,1,958,445,/997/8/343/1065/354/386/445/53/,,,,
61,SPVOmdmv,"Spinal nucleus of the trigeminal, oral part, middle dorsomedial part, ventral zone",FFA5D2,1,959,445,/997/8/343/1065/354/386/445/61/,,,,
45,SPVOrdm,"Spinal nucleus of the trigeminal, oral part, rostral dorsomedial part",FFA5D2,1,960,445,/997/8/343/1065/354/386/445/45/,,,,
69,SPVOvl,"Spinal nucleus of the trigeminal, oral part, ventrolateral part",FFA5D2,1,961,445,/997/8/343/1065/354/386/445/69/,,,,
589508451,Pa5,Paratrigeminal nucleus,FFA5D2,1,962,386,/997/8/343/1065/354/386/589508451/,102634,102634,0,0
789,z,Nucleus z,FFA5D2,1,963,386,/997/8/343/1065/354/386/789/,,,,
370,MY-mot,"Medulla, motor related",FFB3D9,1,964,354,/997/8/343/1065/354/370/,17489144,17489144,0,0
653,VI,Abducens nucleus,FFB3D9,1,965,370,/997/8/343/1065/354/370/653/,30332,30332,0,0
568,ACVI,Accessory abducens nucleus,FFB3D9,1,966,370,/997/8/343/1065/354/370/568/,,,,
661,VII,Facial motor nucleus,FFB3D9,1,967,370,/997/8/343/1065/354/370/661/,916898,916898,0,0
576,ACVII,Accessory facial motor nucleus,FFB3D9,1,968,370,/997/8/343/1065/354/370/576/,5628,5628,0,0
640,EV,Efferent vestibular nucleus,FFB3D9,1,969,370,/997/8/343/1065/354/370/640/,,,,
135,AMB,Nucleus ambiguus,FFB3D9,1,970,370,/997/8/343/1065/354/370/135/,43088,43088,0,0
939,AMBd,"Nucleus ambiguus, dorsal division",FFB3D9,1,971,135,/997/8/343/1065/354/370/135/939/,21208,21208,0,0
143,AMBv,"Nucleus ambiguus, ventral division",FFB3D9,1,972,135,/997/8/343/1065/354/370/135/143/,21880,21880,0,0
839,DMX,Dorsal motor nucleus of the vagus nerve,FFB3D9,1,973,370,/997/8/343/1065/354/370/839/,174194,174194,0,0
887,ECO,Efferent cochlear group,FFB3D9,1,974,370,/997/8/343/1065/354/370/887/,,,,
1048,GRN,Gigantocellular reticular nucleus,FFB3D9,1,975,370,/997/8/343/1065/354/370/1048/,2623754,2623754,0,0
372,ICB,Infracerebellar nucleus,FFB3D9,1,976,370,/997/8/343/1065/354/370/372/,53468,53468,0,0
83,IO,Inferior olivary complex,FFB3D9,1,977,370,/997/8/343/1065/354/370/83/,511758,511758,0,0
136,IRN,Intermediate reticular nucleus,FFB3D9,1,978,370,/997/8/343/1065/354/370/136/,2777478,2777478,0,0
106,ISN,Inferior salivatory nucleus,FFB3D9,1,979,370,/997/8/343/1065/354/370/106/,7224,7224,0,0
203,LIN,Linear nucleus of the medulla,FFB3D9,1,980,370,/997/8/343/1065/354/370/203/,61296,61296,0,0
235,LRN,Lateral reticular nucleus,FFB3D9,1,981,370,/997/8/343/1065/354/370/235/,569734,569734,0,0
955,LRNm,"Lateral reticular nucleus, magnocellular part",FFB3D9,1,982,235,/997/8/343/1065/354/370/235/955/,512858,512858,0,0
963,LRNp,"Lateral reticular nucleus, parvicellular part",FFB3D9,1,983,235,/997/8/343/1065/354/370/235/963/,56876,56876,0,0
307,MARN,Magnocellular reticular nucleus,FFB3D9,1,984,370,/997/8/343/1065/354/370/307/,533332,533332,0,0
395,MDRN,Medullary reticular nucleus,FFB3D9,1,985,370,/997/8/343/1065/354/370/395/,2036294,2036294,0,0
1098,MDRNd,"Medullary reticular nucleus, dorsal part",FFB3D9,1,986,395,/997/8/343/1065/354/370/395/1098/,1105164,1105164,0,0
1107,MDRNv,"Medullary reticular nucleus, ventral part",FFB3D9,1,987,395,/997/8/343/1065/354/370/395/1107/,931130,931130,0,0
852,PARN,Parvicellular reticular nucleus,FFB3D9,1,988,370,/997/8/343/1065/354/370/852/,2230614,2230614,0,0
859,PAS,Parasolitary nucleus,FFB3D9,1,989,370,/997/8/343/1065/354/370/859/,27908,27908,0,0
938,PGRN,Paragigantocellular reticular nucleus,FFB3D9,1,990,370,/997/8/343/1065/354/370/938/,947002,947002,0,0
970,PGRNd,"Paragigantocellular reticular nucleus, dorsal part",FFB3D9,1,991,938,/997/8/343/1065/354/370/938/970/,239308,239308,0,0
978,PGRNl,"Paragigantocellular reticular nucleus, lateral part",FFB3D9,1,992,938,/997/8/343/1065/354/370/938/978/,707694,707694,0,0
154,PHY,Perihypoglossal nuclei,FFB3D9,1,993,370,/997/8/343/1065/354/370/154/,274030,274030,0,0
161,NIS,Nucleus intercalatus,FFB3D9,1,994,154,/997/8/343/1065/354/370/154/161/,,,,
177,NR,Nucleus of Roller,FFB3D9,1,995,154,/997/8/343/1065/354/370/154/177/,29992,29992,0,0
169,PRP,Nucleus prepositus,FFB3D9,1,996,154,/997/8/343/1065/354/370/154/169/,244038,244038,0,0
995,PMR,Paramedian reticular nucleus,FFB3D9,1,997,370,/997/8/343/1065/354/370/995/,,,,
1069,PPY,Parapyramidal nucleus,FFB3D9,1,998,370,/997/8/343/1065/354/370/1069/,94476,94476,0,0
185,PPYd,"Parapyramidal nucleus, deep part",FFB3D9,1,999,1069,/997/8/343/1065/354/370/1069/185/,,,,
193,PPYs,"Parapyramidal nucleus, superficial part",FFB3D9,1,1000,1069,/997/8/343/1065/354/370/1069/193/,,,,
701,VNC,Vestibular nuclei,FFB3D9,1,1001,370,/997/8/343/1065/354/370/701/,3207466,3207466,0,0
209,LAV,Lateral vestibular nucleus,FFB3D9,1,1002,701,/997/8/343/1065/354/370/701/209/,287566,287566,0,0
202,MV,Medial vestibular nucleus,FFB3D9,1,1003,701,/997/8/343/1065/354/370/701/202/,1817140,1817140,0,0
225,SPIV,Spinal vestibular nucleus,FFB3D9,1,1004,701,/997/8/343/1065/354/370/701/225/,749066,749066,0,0
217,SUV,Superior vestibular nucleus,FFB3D9,1,1005,701,/997/8/343/1065/354/370/701/217/,353694,353694,0,0
765,x,Nucleus x,FFB3D9,1,1006,370,/997/8/343/1065/354/370/765/,57052,57052,0,0
773,XII,Hypoglossal nucleus,FFB3D9,1,1007,370,/997/8/343/1065/354/370/773/,282642,282642,0,0
781,y,Nucleus y,FFB3D9,1,1008,370,/997/8/343/1065/354/370/781/,23476,23476,0,0
76,INV,Interstitial nucleus of the vestibular nerve,FFB3D9,1,1009,370,/997/8/343/1065/354/370/76/,,,,
379,MY-sat,"Medulla, behavioral state related",FFC6E2,1,1010,354,/997/8/343/1065/354/379/,223536,223536,0,0
206,RM,Nucleus raphe magnus,FFC6E2,1,1011,379,/997/8/343/1065/354/379/206/,116932,116932,0,0
230,RPA,Nucleus raphe pallidus,FFC6E2,1,1012,379,/997/8/343/1065/354/379/230/,66614,66614,0,0
222,RO,Nucleus raphe obscurus,FFC6E2,1,1013,379,/997/8/343/1065/354/379/222/,39990,39990,0,0
512,CB,Cerebellum,F0F080,1,1014,8,/997/8/512/,53842390,53842390,0,0
528,CBX,Cerebellar cortex,F0F080,1,1015,512,/997/8/512/528/,51231088,51231088,0,0
1144,CBXmo,"Cerebellar cortex, molecular layer",FFFC91,1,1016,528,/997/8/512/528/1144/,,,,
1145,CBXpu,"Cerebellar cortex, Purkinje layer",FFFC91,1,1017,528,/997/8/512/528/1145/,,,,
1143,CBXgr,"Cerebellar cortex, granular layer",ECE754,1,1018,528,/997/8/512/528/1143/,,,,
645,VERM,Vermal regions,FFFC91,1,1019,528,/997/8/512/528/645/,20273620,20273620,0,0
912,LING,Lingula (I),FFFC91,1,1020,645,/997/8/512/528/645/912/,121628,121628,0,0
10707,LINGmo,"Lingula (I), molecular layer",FFFC91,1,1021,912,/997/8/512/528/645/912/10707/,,,,
10706,LINGpu,"Lingula (I), Purkinje layer",FFFC91,1,1022,912,/997/8/512/528/645/912/10706/,,,,
10705,LINGgr,"Lingula (I), granular layer",ECE754,1,1023,912,/997/8/512/528/645/912/10705/,,,,
920,CENT,Central lobule,FFFC91,1,1024,645,/997/8/512/528/645/920/,4079420,4079420,0,0
976,CENT2,Lobule II,FFFC91,1,1025,920,/997/8/512/528/645/920/976/,1335660,1335660,0,0
10710,CENT2mo,"Lobule II, molecular layer",FFFC91,1,1026,976,/997/8/512/528/645/920/976/10710/,,,,
10709,CENT2pu,"Lobule II, Purkinje layer",FFFC91,1,1027,976,/997/8/512/528/645/920/976/10709/,,,,
10708,CENT2gr,"Lobule II, granular layer",ECE754,1,1028,976,/997/8/512/528/645/920/976/10708/,,,,
984,CENT3,Lobule III,FFFC91,1,1029,920,/997/8/512/528/645/920/984/,2743760,2743760,0,0
10713,CENT3mo,"Lobule III, molecular layer",FFFC91,1,1030,984,/997/8/512/528/645/920/984/10713/,,,,
10712,CENT3pu,"Lobule III, Purkinje layer",FFFC91,1,1031,984,/997/8/512/528/645/920/984/10712/,,,,
10711,CENT3gr,"Lobule III, granular layer",ECE754,1,1032,984,/997/8/512/528/645/920/984/10711/,,,,
928,CUL,Culmen,FFFC91,1,1033,645,/997/8/512/528/645/928/,6725776,6725776,0,0
992,CUL4,Lobule IV,FFFC91,1,1034,928,/997/8/512/528/645/928/992/,,,,
10716,CUL4mo,"Lobule IV, molecular layer",FFFC91,1,1035,992,/997/8/512/528/645/928/992/10716/,,,,
10715,CUL4pu,"Lobule IV, Purkinje layer",FFFC91,1,1036,992,/997/8/512/528/645/928/992/10715/,,,,
10714,CUL4gr,"Lobule IV, granular layer",ECE754,1,1037,992,/997/8/512/528/645/928/992/10714/,,,,
1001,CUL5,Lobule V,FFFC91,1,1038,928,/997/8/512/528/645/928/1001/,,,,
10719,CUL5mo,"Lobule V, molecular layer",FFFC91,1,1039,1001,/997/8/512/528/645/928/1001/10719/,,,,
10718,CUL5pu,"Lobule V, Purkinje layer",FFFC91,1,1040,1001,/997/8/512/528/645/928/1001/10718/,,,,
10717,CUL5gr,"Lobule V, granular layer",ECE754,1,1041,1001,/997/8/512/528/645/928/1001/10717/,,,,
1091,"CUL4, 5",Lobules IV-V,FFFC91,1,1042,928,/997/8/512/528/645/928/1091/,6725776,6725776,0,0
10722,"CUL4, 5mo","Lobules IV-V, molecular layer",FFFC91,1,1043,1091,/997/8/512/528/645/928/1091/10722/,,,,
10721,"CUL4, 5pu","Lobules IV-V, Purkinje layer",FFFC91,1,1044,1091,/997/8/512/528/645/928/1091/10721/,,,,
10720,"CUL4, 5gr","Lobules IV-V, granular layer",ECE754,1,1045,1091,/997/8/512/528/645/928/1091/10720/,,,,
936,DEC,Declive (VI),FFFC91,1,1046,645,/997/8/512/528/645/936/,3334748,3334748,0,0
10725,DECmo,"Declive (VI), molecular layer",FFFC91,1,1047,936,/997/8/512/528/645/936/10725/,,,,
10724,DECpu,"Declive (VI), Purkinje layer",FFFC91,1,1048,936,/997/8/512/528/645/936/10724/,,,,
10723,DECgr,"Declive (VI), granular layer",ECE754,1,1049,936,/997/8/512/528/645/936/10723/,,,,
944,FOTU,Folium-tuber vermis (VII),FFFC91,1,1050,645,/997/8/512/528/645/944/,1053398,1053398,0,0
10728,FOTUmo,"Folium-tuber vermis (VII), molecular layer",FFFC91,1,1051,944,/997/8/512/528/645/944/10728/,,,,
10727,FOTUpu,"Folium-tuber vermis (VII), Purkinje layer",FFFC91,1,1052,944,/997/8/512/528/645/944/10727/,,,,
10726,FOTUgr,"Folium-tuber vermis (VII), granular layer",ECE754,1,1053,944,/997/8/512/528/645/944/10726/,,,,
951,PYR,Pyramus (VIII),FFFC91,1,1054,645,/997/8/512/528/645/951/,1248018,1248018,0,0
10731,PYRmo,"Pyramus (VIII), molecular layer",FFFC91,1,1055,951,/997/8/512/528/645/951/10731/,,,,
10730,PYRpu,"Pyramus (VIII), Purkinje layer",FFFC91,1,1056,951,/997/8/512/528/645/951/10730/,,,,
10729,PYRgr,"Pyramus (VIII), granular layer",ECE754,1,1057,951,/997/8/512/528/645/951/10729/,,,,
957,UVU,Uvula (IX),FFFC91,1,1058,645,/997/8/512/528/645/957/,2191534,2191534,0,0
10734,UVUmo,"Uvula (IX), molecular layer",FFFC91,1,1059,957,/997/8/512/528/645/957/10734/,,,,
10733,UVUpu,"Uvula (IX), Purkinje layer",FFFC91,1,1060,957,/997/8/512/528/645/957/10733/,,,,
10732,UVUgr,"Uvula (IX), granular layer",ECE754,1,1061,957,/997/8/512/528/645/957/10732/,,,,
968,NOD,Nodulus (X),FFFC91,1,1062,645,/997/8/512/528/645/968/,1519098,1519098,0,0
10737,NODmo,"Nodulus (X), molecular layer",FFFC91,1,1063,968,/997/8/512/528/645/968/10737/,,,,
10736,NODpu,"Nodulus (X), Purkinje layer",FFFC91,1,1064,968,/997/8/512/528/645/968/10736/,,,,
10735,NODgr,"Nodulus (X), granular layer",ECE754,1,1065,968,/997/8/512/528/645/968/10735/,,,,
1073,HEM,Hemispheric regions,FFFC91,1,1066,528,/997/8/512/528/1073/,30957468,30957468,0,0
1007,SIM,Simple lobule,FFFC91,1,1067,1073,/997/8/512/528/1073/1007/,5696048,5696048,0,0
10674,SIMmo,"Simple lobule, molecular layer",FFFC91,1,1068,1007,/997/8/512/528/1073/1007/10674/,,,,
10673,SIMpu,"Simple lobule, Purkinje layer",FFFC91,1,1069,1007,/997/8/512/528/1073/1007/10673/,,,,
10672,SIMgr,"Simple lobule, granular layer",ECE754,1,1070,1007,/997/8/512/528/1073/1007/10672/,,,,
1017,AN,Ansiform lobule,FFFC91,1,1071,1073,/997/8/512/528/1073/1017/,10805632,10805632,0,0
1056,ANcr1,Crus 1,FFFC91,1,1072,1017,/997/8/512/528/1073/1017/1056/,5693780,5693780,0,0
10677,ANcr1mo,"Crus 1, molecular layer",FFFC91,1,1073,1056,/997/8/512/528/1073/1017/1056/10677/,,,,
10676,ANcr1pu,"Crus 1, Purkinje layer",FFFC91,1,1074,1056,/997/8/512/528/1073/1017/1056/10676/,,,,
10675,ANcr1gr,"Crus 1, granular layer",ECE754,1,1075,1056,/997/8/512/528/1073/1017/1056/10675/,,,,
1064,ANcr2,Crus 2,FFFC91,1,1076,1017,/997/8/512/528/1073/1017/1064/,5111852,5111852,0,0
10680,ANcr2mo,"Crus 2, molecular layer",FFFC91,1,1077,1064,/997/8/512/528/1073/1017/1064/10680/,,,,
10679,ANcr2pu,"Crus 2, Purkinje layer",FFFC91,1,1078,1064,/997/8/512/528/1073/1017/1064/10679/,,,,
10678,ANcr2gr,"Crus 2, granular layer",ECE754,1,1079,1064,/997/8/512/528/1073/1017/1064/10678/,,,,
1025,PRM,Paramedian lobule,FFFC91,1,1080,1073,/997/8/512/528/1073/1025/,4883222,4883222,0,0
10683,PRMmo,"Paramedian lobule, molecular layer",FFFC91,1,1081,1025,/997/8/512/528/1073/1025/10683/,,,,
10682,PRMpu,"Paramedian lobule, Purkinje layer",FFFC91,1,1082,1025,/997/8/512/528/1073/1025/10682/,,,,
10681,PRMgr,"Paramedian lobule, granular layer",ECE754,1,1083,1025,/997/8/512/528/1073/1025/10681/,,,,
1033,COPY,Copula pyramidis,FFFC91,1,1084,1073,/997/8/512/528/1073/1033/,2506160,2506160,0,0
10686,COPYmo,"Copula pyramidis, molecular layer",FFFC91,1,1085,1033,/997/8/512/528/1073/1033/10686/,,,,
10685,COPYpu,"Copula pyramidis, Purkinje layer",FFFC91,1,1086,1033,/997/8/512/528/1073/1033/10685/,,,,
10684,COPYgr,"Copula pyramidis, granular layer",ECE754,1,1087,1033,/997/8/512/528/1073/1033/10684/,,,,
1041,PFL,Paraflocculus,FFFC91,1,1088,1073,/997/8/512/528/1073/1041/,5729140,5729140,0,0
10689,PFLmo,"Paraflocculus, molecular layer",FFFC91,1,1089,1041,/997/8/512/528/1073/1041/10689/,,,,
10688,PFLpu,"Paraflocculus, Purkinje layer",FFFC91,1,1090,1041,/997/8/512/528/1073/1041/10688/,,,,
10687,PFLgr,"Paraflocculus, granular layer",ECE754,1,1091,1041,/997/8/512/528/1073/1041/10687/,,,,
1049,FL,Flocculus,FFFC91,1,1092,1073,/997/8/512/528/1073/1049/,1337266,1337266,0,0
10692,FLmo,"Flocculus, molecular layer",FFFC91,1,1093,1049,/997/8/512/528/1073/1049/10692/,,,,
10691,FLpu,"Flocculus, Purkinje layer",FFFC91,1,1094,1049,/997/8/512/528/1073/1049/10691/,,,,
10690,FLgr,"Flocculus, granular layer",ECE754,1,1095,1049,/997/8/512/528/1073/1049/10690/,,,,
519,CBN,Cerebellar nuclei,F0F080,1,1096,512,/997/8/512/519/,1782040,1782040,0,0
989,FN,Fastigial nucleus,FFFDBC,1,1097,519,/997/8/512/519/989/,502036,502036,0,0
91,IP,Interposed nucleus,FFFDBC,1,1098,519,/997/8/512/519/91/,859874,859874,0,0
846,DN,Dentate nucleus,FFFDBC,1,1099,519,/997/8/512/519/846/,334984,334984,0,0
